JW=  1    A=   74.38    NA=    93    Q(I)=0.07/0.02/0.16/0.20/0.12/0.04/0.05/0.10/0.14/0.06/0.01/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    263       20.80        7       2       15.4          0.0       0.0       0.0          0.00          3
    264       20.88       12       1       49.3          0.0       0.0       0.0          1.85         10
    265       20.92        4       2       23.7          0.0       0.0       0.0          1.00         41
    266       21.02       11       2       12.7          0.0       0.0       0.0          0.35         39
    267       21.04       10       1       43.8          0.0       0.0       0.0          0.25         23
    268       21.05        1       3        0.0          0.0       0.0       0.0          0.00         40
    269       21.21        2       1       54.3          0.0       0.0       0.0          0.88         53
    270       21.25        1       8        0.0          0.0       0.0       0.0          2.55         36
    271       21.33        6       8       79.7          0.0       0.0       0.0          0.26         22
    272       21.72       10       1       33.1          0.0       0.0       0.0          0.23         59
    273       21.72        5       2       18.7          5.0       1.0       1.0          0.14          4
    274       21.75        1       1        0.0          0.0       0.0       0.0          1.72         55
    275       21.77        6       8       52.7          0.0       0.0       0.0          0.30         15
    276       21.80        5       1       62.8        -22.0     -16.0      -9.0          0.83          2
    277       21.90        6       8       60.4          0.0       0.0       0.0          0.34         20
    278       21.99        2       1       32.0          0.0       0.0       0.0          0.34         41
    279       22.08        1       7        0.0          0.0       0.0       0.0          2.70         13
    280       22.25       12       2       28.1          0.0       0.0       0.0          1.57         39
    281       22.34        6       1       65.4          0.0       0.0       0.0          1.10         15
    282       22.36        6       8       52.0          0.0       0.0       0.0          0.23          4
    283       22.58       10       1       42.4          0.0       0.0       0.0          0.18          9
    284       22.80        2       1       24.9          0.0       0.0       0.0          0.58         19
    285       22.84        1       6        0.0          0.0       0.0       0.0          0.88         14
    286       22.85        6       4       45.8          0.0       0.0       0.0          1.08          8
    287       23.00        9       1       33.8          0.0       0.0       0.0          0.34         39
    288       23.03       11       1       28.4          0.0       0.0       0.0          0.29         39
    289       23.09        4       1       70.8          0.0       0.0       0.0          1.68         30
    290       23.24        8       2       46.7          0.0       0.0       0.0          0.00         40
    291       23.33        6       3       27.1          0.0       0.0       0.0          0.24         37
    292       23.36       11       1       43.9          0.0       0.0       0.0          0.22         22
    293       23.59        3       1       39.0          0.0       0.0       0.0          0.65         58
    294       23.76        6       1       63.0          0.0       0.0       0.0          1.12         30
    295       23.79        9       1       47.5          0.0       0.0       0.0          0.16         56
    296       23.86        6       8       59.7          0.0       0.0       0.0          0.56         50
    297       23.92        9       1       38.5          0.0       0.0       0.0          0.51          1
    298       24.14        4       2       33.3          0.0       0.0       0.0          1.23         40
    299       24.31        2       1       29.1          0.0       0.0       0.0          0.36         36
    300       24.35        3       1       40.8          0.0       0.0       0.0          0.28         22

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    301       24.38        3       1       43.2          0.0       0.0       0.0          0.00         32
    302       24.47        7       1       48.8          0.0       0.0       0.0          0.00         55
    303       24.57       10       1       41.5          0.0       0.0       0.0          0.12         14
    304       24.70        5       3       28.1         43.0      45.0      18.0          0.50         49
    305       24.70        8       2       34.6          0.0       0.0       0.0          0.00         51
    306       24.73        1       6        0.0          0.0       0.0       0.0          1.69         41
    307       24.76        6       4       44.1          0.0       0.0       0.0          1.01         36
    308       24.80        6       8       75.6          0.0       0.0       0.0          0.36         14
    309       24.84        7       1       48.5          0.0       0.0       0.0          0.00         17
    310       24.84        5       2       32.0         41.0      20.0      16.0          1.06         28
    311       24.87        6       4       48.5          0.0       0.0       0.0          0.60         15
    312       24.93        9       1       39.3          0.0       0.0       0.0          0.30         56
    313       25.00        5       1       57.5         17.0      15.0      -6.0          0.78         55
    314       25.07       12       2       33.4          0.0       0.0       0.0          0.71         40
    315       25.07       11       2       11.8          0.0       0.0       0.0          1.22         18
    316       25.43        6       3       40.1          0.0       0.0       0.0          0.55         39
    317       25.44        7       1       60.8          0.0       0.0       0.0          0.00          9
    318       25.45        8       2       16.7          0.0       0.0       0.0          0.00         42
    319       25.49       11       1       28.7          0.0       0.0       0.0          0.45          9
    320       25.64        8       2       22.5          0.0       0.0       0.0          0.00         41
    321       25.66       11       1       29.1          0.0       0.0       0.0          0.66         34
    322       25.67        4       2       36.5          0.0       0.0       0.0          1.21         30
    323       25.76        8       1       59.8          0.0       0.0       0.0          0.00         51
    324       25.87        6       8       50.9          0.0       0.0       0.0          0.86         44
    325       26.02        9       1       34.5          0.0       0.0       0.0          0.46         32
    326       26.19        3       1       41.0          0.0       0.0       0.0          0.14          4
    327       26.23        6       5       54.0          0.0       0.0       0.0          1.50         28
    328       26.28        1       5        0.0          0.0       0.0       0.0          1.93         42
    329       26.30       10       1       56.1          0.0       0.0       0.0          0.08         54
    330       26.64        6       4       34.3          0.0       0.0       0.0          0.71          8
    331       26.66        5       2       42.9        -40.0      38.0     -17.0          1.27         33
    332       26.70       10       1       56.4          0.0       0.0       0.0          0.00         15
    333       26.74        9       1       46.5          0.0       0.0       0.0          0.15          5
    334       26.79        6       4       47.7          0.0       0.0       0.0          1.06         41
    335       27.05        6       1       51.8          0.0       0.0       0.0          0.20         61
    336       27.14        6       7       11.5          0.0       0.0       0.0          0.54         29
    337       27.15        9       1       44.7          0.0       0.0       0.0          0.53         42
    338       27.15       11       1       29.6          0.0       0.0       0.0          0.52         36
    339       27.17        9       1       53.5          0.0       0.0       0.0          0.42         52
    340       27.20       11       2       11.8          0.0       0.0       0.0          0.06         30
    341       27.49       10       1       50.2          0.0       0.0       0.0          0.03          5
    342       27.55        5       1       74.1         37.0     -32.0     -15.0          1.04         12
    343       27.67        6       7       10.4          0.0       0.0       0.0          0.05         55
    344       27.80        5       1       80.1        -26.0      24.0     -10.0          1.10         37
    345       27.82        6       8       73.2          0.0       0.0       0.0          0.73         49
    346       27.97       11       1       21.1          0.0       0.0       0.0          0.39         37
    347       28.09        1       3        0.0          0.0       0.0       0.0          1.84         56
    348       28.22        4       2       36.7          0.0       0.0       0.0          1.33         14
    349       28.23        6       7       10.2          0.0       0.0       0.0          0.23          3
    350       28.37        8       1       54.1          0.0       0.0       0.0          0.00         10

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    351       28.43        5       1       67.0        -18.0       8.0      -8.0          0.76         57
    352       28.48        5       3       46.7        -35.0     -23.0     -15.0          1.22         43
    353       28.50       10       1       36.6          0.0       0.0       0.0          0.13         52
    354       28.53        9       1       39.6          0.0       0.0       0.0          0.51         30
    355       28.65        1       3        0.0          0.0       0.0       0.0          0.15          1
    356       28.83        6       8       78.9          0.0       0.0       0.0          0.30          8
    357       28.86        4       2       20.2          0.0       0.0       0.0          1.22         57
    358       28.89        1       3        0.0          0.0       0.0       0.0          1.85         54
    359       28.94        8       2       16.7          0.0       0.0       0.0          0.00         41
    360       29.04       10       1       48.3          0.0       0.0       0.0          0.09         24
    361       29.20        6       3       41.4          0.0       0.0       0.0          0.77         19
    362       29.21        9       1       46.7          0.0       0.0       0.0          0.32         23
    363       29.28        6       3       52.6          0.0       0.0       0.0          0.00         19
    364       29.60        5       1       63.0        -15.0       8.0      -6.0          0.95         15
    365       29.64        5       3       23.0         44.0      25.0      18.0          0.31          0
    366       29.68       11       1       23.8          0.0       0.0       0.0          0.39         17
    367       29.87        2       1       29.8          0.0       0.0       0.0          0.19          7
    368       29.92        5       1       61.3         11.0       9.0      -5.0          0.19         25
    369       30.07        6       3       41.8          0.0       0.0       0.0          0.00          4
    370       30.13        6       3       47.0          0.0       0.0       0.0          0.77         10
    371       30.23        4       2       36.4          0.0       0.0       0.0          0.36         27
    372       30.23        2       1       32.4          0.0       0.0       0.0          0.70         53
    373       30.30        1       7        0.0          0.0       0.0       0.0          2.45         13
    374       30.41        9       1       52.7          0.0       0.0       0.0          0.28         36
    375       30.59        6       3       49.8          0.0       0.0       0.0          0.99         53
    376       30.79        1       5        0.0          0.0       0.0       0.0          2.38         41
    377       30.80        6       2       35.8          0.0       0.0       0.0          0.97          9
    378       30.83        2       1       39.3          0.0       0.0       0.0          0.40         49
    379       30.97        1       6        0.0          0.0       0.0       0.0          0.61         54
    380       31.06        6       4       50.4          0.0       0.0       0.0          0.96         49
    381       31.14        6       8       55.1          0.0       0.0       0.0          0.32         18
    382       31.16        1       6        0.0          0.0       0.0       0.0          1.36         18
    383       31.20        2       1       32.1          0.0       0.0       0.0          0.15         24
    384       31.21        8       1       63.2          0.0       0.0       0.0          0.00         42
    385       31.29        6       8       60.9          0.0       0.0       0.0          0.59         39
    386       31.41       11       1       25.4          0.0       0.0       0.0          0.44         41
    387       31.44        4       1       47.5          0.0       0.0       0.0          1.76         16
    388       31.45        9       1       54.7          0.0       0.0       0.0          0.17          9
    389       31.49        6       4       43.6          0.0       0.0       0.0          1.18          9
    390       31.54       10       1       50.7          0.0       0.0       0.0          0.10         24
    391       31.55        4       2       32.7          0.0       0.0       0.0          0.00          2
    392       31.64        9       1       41.6          0.0       0.0       0.0          0.18         22
    393       31.65        4       1       42.5          0.0       0.0       0.0          0.63         14
    394       31.66       11       1       27.1          0.0       0.0       0.0          0.39         46
    395       31.82        4       1       54.3          0.0       0.0       0.0          1.58         44
    396       31.90        2       1       43.6          0.0       0.0       0.0          0.22         18
    397       32.00        5       1       46.6          0.0       0.0       0.0          0.67         49
    398       32.01        3       1       41.5          0.0       0.0       0.0          0.30         46
    399       32.04        6       5       53.2          0.0       0.0       0.0          0.71          4
    400       32.11        1       7        0.0          0.0       0.0       0.0          0.67         51

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    401       32.21        6       5       48.8          0.0       0.0       0.0          0.65         30
    402       32.24       10       1       51.5          0.0       0.0       0.0          0.09          1
    403       32.37        1       4        0.0          0.0       0.0       0.0          1.16         40
    404       32.40        9       1       45.0          0.0       0.0       0.0          0.22         34
    405       32.51        9       1       44.3          0.0       0.0       0.0          0.51         17
    406       32.69        5       2       46.6         17.0       8.0       7.0          1.11          0
    407       32.79       11       1       43.4          0.0       0.0       0.0          0.09         27
    408       32.86        6       7       10.6          0.0       0.0       0.0          0.14         35
    409       32.96        9       1       44.1          0.0       0.0       0.0          0.23         25
    410       33.26        6       3       48.7          0.0       0.0       0.0          0.60          7
    411       33.32       12       1       37.3          0.0       0.0       0.0          0.04         38
    412       33.39        1       6        0.0          0.0       0.0       0.0          1.86         23
    413       33.42        2       1       27.6          0.0       0.0       0.0          0.24         58
    414       33.46        3       1       66.7          0.0       0.0       0.0          0.92         22
    415       33.55       11       1       48.5          0.0       0.0       0.0          0.04         11
    416       33.56        6       7       11.2          0.0       0.0       0.0          0.17         18
    417       33.68       11       1       37.1          0.0       0.0       0.0          0.16         19
    418       33.75        8       1       50.6          0.0       0.0       0.0          0.00          8
    419       33.76        3       1       74.7          0.0       0.0       0.0          0.11         49
    420       33.82        3       1       53.6          0.0       0.0       0.0          0.74          6
    421       33.82        9       1       64.3          0.0       0.0       0.0          0.43         61
    422       33.86        4       2       24.0          0.0       0.0       0.0          1.45          2
    423       34.02        6       3       35.3          0.0       0.0       0.0          0.29         49
    424       34.02       10       1       48.9          0.0       0.0       0.0          0.26         57
    425       34.20        6       5       55.7          0.0       0.0       0.0          0.30         43
    426       34.23        1       2        0.0          0.0       0.0       0.0          0.00         41
    427       34.23        1       7        0.0          0.0       0.0       0.0          0.98         26
    428       34.30       11       1       40.6          0.0       0.0       0.0          0.44         24
    429       34.32        3       1       67.9          0.0       0.0       0.0          0.45         41
    430       34.33        9       1       35.6          0.0       0.0       0.0          0.50         47
    431       34.59        6       1       65.9          0.0       0.0       0.0          0.50          8
    432       34.63        6       1       58.3          0.0       0.0       0.0          1.32         55
    433       34.64        1      11        0.0          0.0       0.0       0.0          3.04         19
    434       34.67        9       1       39.1          0.0       0.0       0.0          0.00          7
    435       34.95        4       1       65.8          0.0       0.0       0.0          1.06         40
    436       35.10        5       1       43.6        -43.0     -17.0     -18.0          1.02         30
    437       35.15        9       1       66.9          0.0       0.0       0.0          0.50         20
    438       35.25       11       2       10.9          0.0       0.0       0.0          0.57         15
    439       35.33        5       1       39.0         24.0     -21.0      -9.0          0.28         55
    440       35.34        5       3       32.3         30.0      22.0      12.0          1.40          5
    441       35.46        9       1       63.7          0.0       0.0       0.0          0.58         62
    442       35.47        4       2       33.5          0.0       0.0       0.0          0.77         38
    443       35.51        5       1       80.8        -14.0     -13.0       5.0          0.67         43
    444       35.56        6       3       33.6          0.0       0.0       0.0          0.79         45
    445       35.85        9       1       59.2          0.0       0.0       0.0          0.49         21
    446       35.86        6       7       10.9          0.0       0.0       0.0          0.48         60
    447       35.92        4       1       70.2          0.0       0.0       0.0          0.43          2
    448       36.07        9       1       56.9          0.0       0.0       0.0          0.31         48
    449       36.22        1       8        0.0          0.0       0.0       0.0          0.71         59
    450       36.39        6       5       48.6          0.0       0.0       0.0          1.19         27

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    451       36.46        9       1       67.5          0.0       0.0       0.0          0.21          6
    452       36.84        3       1       70.3          0.0       0.0       0.0          0.67         59
    453       36.85        9       1       51.9          0.0       0.0       0.0          0.49         15
    454       36.99       10       1       36.2          0.0       0.0       0.0          0.14         19
    455       37.02        9       1       56.0          0.0       0.0       0.0          0.30         62
    456       37.13        7       2       23.6          0.0       0.0       0.0          0.00         22
    457       37.20        8       2       35.1          0.0       0.0       0.0          0.00         26
    458       37.33        6       3       34.2          0.0       0.0       0.0          0.44         21
    459       37.37        6       1       74.7          0.0       0.0       0.0          1.34         18
    460       37.57       11       2       11.1          0.0       0.0       0.0          0.00         22
    461       37.63        9       1       38.0          0.0       0.0       0.0          0.47         39
    462       37.74       10       1       55.3          0.0       0.0       0.0          0.27         61
    463       37.81        9       1       40.9          0.0       0.0       0.0          0.48         13
    464       37.84        6       8       46.2          0.0       0.0       0.0          0.30          6
    465       37.89        6       5       41.6          0.0       0.0       0.0          0.50         27
    466       38.02        6       8       78.6          0.0       0.0       0.0          0.49         60
    467       38.32        6       8       66.7          0.0       0.0       0.0          0.34         26
    468       38.50        1       1        0.0          0.0       0.0       0.0          0.84         40
    469       38.52        1       5        0.0          0.0       0.0       0.0          0.62         27
    470       38.52       11       2       11.0          0.0       0.0       0.0          0.82          8
    471       38.52       10       1       38.7          0.0       0.0       0.0          0.17         32
    472       38.70        2       1       44.5          0.0       0.0       0.0          0.20         58
    473       38.79        9       1       34.6          0.0       0.0       0.0          0.32         34
    474       38.90        8       2       41.4          0.0       0.0       0.0          0.00         49
    475       38.94        9       1       49.2          0.0       0.0       0.0          0.17         53
    476       38.94        1       1        0.0          0.0       0.0       0.0          1.46         40
    477       38.96        4       1       69.3          0.0       0.0       0.0          0.70         52
    478       38.96        5       2       47.9        -22.0     -11.0       8.0          0.54          9
    479       38.97        6       2       37.8          0.0       0.0       0.0          1.02         23
    480       39.04        1       9        0.0          0.0       0.0       0.0          0.85         45
    481       39.06        6       8       62.4          0.0       0.0       0.0          0.35         43
    482       39.11       11       2       10.8          0.0       0.0       0.0          0.67          1
    483       39.15        7       1       45.1          0.0       0.0       0.0          0.00         53
    484       39.20        9       1       43.4          0.0       0.0       0.0          0.11         34
    485       39.27        9       1       52.7          0.0       0.0       0.0          0.11         54
    486       39.32        7       2       23.1          0.0       0.0       0.0          0.00         27
    487       39.32        6       2       46.1          0.0       0.0       0.0          0.54         32
    488       39.34        6       2       45.7          0.0       0.0       0.0          1.11         15
    489       39.48        1       5        0.0          0.0       0.0       0.0          1.42         15
    490       39.56        1       4        0.0          0.0       0.0       0.0          0.32         30
    491       39.68        5       2       44.9         29.0     -17.0      11.0          0.47         51
    492       39.70       11       1       21.3          0.0       0.0       0.0          0.12         37
    493       39.73       10       1       38.2          0.0       0.0       0.0          0.15         52
    494       39.91        5       3       38.4         37.0     -20.0     -15.0          1.22          6
    495       39.96        6       8       66.9          0.0       0.0       0.0          0.59         57
    496       39.96       10       1       36.6          0.0       0.0       0.0          0.18         34
    497       40.02        4       2       51.5          0.0       0.0       0.0          0.47         42
    498       40.19        9       1       60.4          0.0       0.0       0.0          0.45          9
    499       40.28       10       1       40.4          0.0       0.0       0.0          0.03         16
    500       40.46        5       1       71.3        -71.0      43.0     -30.0          0.56         28

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    501       40.51        6       7       11.4          0.0       0.0       0.0          0.19         40
    502       40.61       12       1       41.6          0.0       0.0       0.0          1.67         53
    503       40.62        9       1       45.5          0.0       0.0       0.0          0.50         20
    504       40.86        6       7       10.2          0.0       0.0       0.0          0.13         34
    505       40.87        6       3       28.2          0.0       0.0       0.0          0.86         55
    506       40.95        5       2       58.1         45.0      48.0     -18.0          1.24         56
    507       41.22        5       1       83.0         41.0      20.0      17.0          0.00         20
    508       41.22        9       1       48.2          0.0       0.0       0.0          0.61         29
    509       41.27        4       1       59.6          0.0       0.0       0.0          0.99         25
    510       41.49       10       1       50.5          0.0       0.0       0.0          0.16         41
    511       41.51        4       2       27.6          0.0       0.0       0.0          0.09         30
    512       41.67        7       1       63.3          0.0       0.0       0.0          0.00         31
    513       41.73        6       8       68.9          0.0       0.0       0.0          0.62         25
    514       41.76        6       3       36.4          0.0       0.0       0.0          1.13         37
    515       41.85        9       1       32.8          0.0       0.0       0.0          0.21         18
    516       41.90        8       1       39.4          0.0       0.0       0.0          0.00         59
    517       41.92        6       8       59.9          0.0       0.0       0.0          0.40         51
    518       41.93       10       1       47.6          0.0       0.0       0.0          0.15         29
    519       41.94        6       8       76.0          0.0       0.0       0.0          0.65         57
    520       41.94        9       1       39.9          0.0       0.0       0.0          0.52          8
    521       42.03        9       1       39.9          0.0       0.0       0.0          0.19         59
    522       42.08        9       1       57.7          0.0       0.0       0.0          0.36         17
    523       42.32       11       1       22.9          0.0       0.0       0.0          0.43         19
    524       42.40        6       7       11.5          0.0       0.0       0.0          0.43         57
    525       42.41        5       2       43.9         63.0     -45.0      26.0          1.13         39
    526       42.43        5       2       32.7        -26.0     -25.0     -10.0          0.31         27
    527       42.46        6       5       41.2          0.0       0.0       0.0          0.96         19
    528       42.48       10       1       42.0          0.0       0.0       0.0          0.08          5
    529       42.56        6       3       34.9          0.0       0.0       0.0          0.77         31
    530       42.59        9       1       62.4          0.0       0.0       0.0          0.68         14
    531       42.61       10       1       37.9          0.0       0.0       0.0          0.18         20
    532       42.70        5       2       24.6        -38.0      27.0      15.0          0.05         14
    533       42.71        1       8        0.0          0.0       0.0       0.0          2.47         29
    534       42.76        3       1       71.6          0.0       0.0       0.0          0.43          2
    535       42.93        6       1       68.4          0.0       0.0       0.0          1.17         62
    536       42.94        2       1       34.3          0.0       0.0       0.0          0.08         44
    537       43.12        6       3       27.2          0.0       0.0       0.0          0.70         34
    538       43.13        4       2       22.6          0.0       0.0       0.0          0.79         20
    539       43.35        6       7       10.4          0.0       0.0       0.0          0.20         19
    540       43.35        1       9        0.0          0.0       0.0       0.0          0.06         61
    541       43.53       11       1       26.4          0.0       0.0       0.0          0.17         51
    542       43.54        2       1       40.2          0.0       0.0       0.0          0.40         16
    543       43.63       10       1       44.4          0.0       0.0       0.0          0.14         43
    544       43.64        1       7        0.0          0.0       0.0       0.0          1.80         43
    545       43.69        5       2       26.9         51.0     -38.0      21.0          0.65         49
    546       43.82        4       2       35.3          0.0       0.0       0.0          0.74         58
    547       43.84        2       1       34.4          0.0       0.0       0.0          0.45         17
    548       43.93       10       1       35.4          0.0       0.0       0.0          0.24         12
    549       44.03        1       8        0.0          0.0       0.0       0.0          0.31         12
    550       44.14       11       1       30.1          0.0       0.0       0.0          0.20         26

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    551       44.24        2       1       19.7          0.0       0.0       0.0          0.49         63
    552       44.33        1       5        0.0          0.0       0.0       0.0          2.81         35
    553       44.44        8       2       40.8          0.0       0.0       0.0          0.00         40
    554       44.53        5       2       21.6         31.0      18.0      13.0          0.67         16
    555       44.59        6       5       36.2          0.0       0.0       0.0          0.76         47
    556       44.64        9       1       57.7          0.0       0.0       0.0          0.53         58
    557       44.86        2       1       31.0          0.0       0.0       0.0          0.67         12
    558       44.88        6       7       10.3          0.0       0.0       0.0          0.11         55
    559       44.95        8       1       50.4          0.0       0.0       0.0          0.00         13
    560       44.96        7       2       24.0          0.0       0.0       0.0          0.00         39
    561       45.02        6       5       40.4          0.0       0.0       0.0          0.34         35
    562       45.07        1       5        0.0          0.0       0.0       0.0          1.02         54
    563       45.12        8       2       45.8          0.0       0.0       0.0          0.00         41
    564       45.14        6       6       22.1          0.0       0.0       0.0          0.42         13
    565       45.17        6       4       23.1          0.0       0.0       0.0          0.60         14
    566       45.18        6       3       28.0          0.0       0.0       0.0          0.46          4
    567       45.19        9       1       66.9          0.0       0.0       0.0          0.34         63
    568       45.25       10       1       44.5          0.0       0.0       0.0          0.16         10
    569       45.43        5       2       47.0        -31.0      12.0      13.0          0.78         24
    570       45.44        8       1       41.6          0.0       0.0       0.0          0.00         14
    571       45.55        6       1       57.7          0.0       0.0       0.0          0.29         50
    572       45.62        5       1       57.6        -18.0     -16.0      -7.0          1.28         40
    573       45.84        9       1       60.5          0.0       0.0       0.0          0.43         48
    574       45.86        8       1       41.4          0.0       0.0       0.0          0.00         58
    575       45.88        5       1       68.4        -38.0     -40.0      16.0          0.64         59
    576       46.06        4       1       64.4          0.0       0.0       0.0          1.28         51
    577       46.12        9       1       53.1          0.0       0.0       0.0          0.00         46
    578       46.36        9       1       37.0          0.0       0.0       0.0          0.49         27
    579       46.58        6       6       31.4          0.0       0.0       0.0          1.40         62
    580       46.64       11       1       40.3          0.0       0.0       0.0          0.24          8
    581       46.71        6       5       43.5          0.0       0.0       0.0          0.30         29
    582       46.75        6       8       55.1          0.0       0.0       0.0          0.68         13
    583       46.77        2       1       20.8          0.0       0.0       0.0          0.58         36
    584       46.78        3       1       52.1          0.0       0.0       0.0          0.49          7
    585       46.85        7       2       17.1          0.0       0.0       0.0          0.00         23
    586       46.88        8       1       51.3          0.0       0.0       0.0          0.00         26
    587       46.90        1       2        0.0          0.0       0.0       0.0          1.22         59
    588       46.91        6       7       11.7          0.0       0.0       0.0          0.24         32
    589       46.92        5       3       23.2        -22.0      21.0       9.0          0.10         36
    590       47.10        6       2       57.1          0.0       0.0       0.0          0.57         42
    591       47.24        1       7        0.0          0.0       0.0       0.0          1.61          2
    592       47.28        6       8       40.6          0.0       0.0       0.0          0.11         30
    593       47.30        4       2       39.1          0.0       0.0       0.0          0.92         31
    594       47.36        6       7       12.1          0.0       0.0       0.0          0.39          4
    595       47.45        6       2       53.5          0.0       0.0       0.0          0.00         10
    596       47.46        9       1       41.2          0.0       0.0       0.0          0.05         21
    597       47.48        5       2       42.2        -22.0     -24.0       9.0          0.00          4
    598       47.49       12       1       80.7          0.0       0.0       0.0          1.77         42
    599       47.51        9       1       38.1          0.0       0.0       0.0          0.41         62
    600       47.55        9       1       35.9          0.0       0.0       0.0          0.12         37

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    601       47.86       10       1       59.2          0.0       0.0       0.0          0.08          5
    602       48.03        1       1        0.0          0.0       0.0       0.0          2.60         31
    603       48.14        6       7       12.0          0.0       0.0       0.0          0.04         31
    604       48.24        4       1       61.2          0.0       0.0       0.0          0.82         47
    605       48.26       11       2       10.7          0.0       0.0       0.0          0.83         41
    606       48.30        1       8        0.0          0.0       0.0       0.0          1.07         49
    607       48.33        5       1       81.1        -21.0     -13.0       8.0          0.10          1
    608       48.36       11       1       43.9          0.0       0.0       0.0          0.46          2
    609       48.48        3       1       62.0          0.0       0.0       0.0          0.70         28
    610       48.60        5       2       44.5          1.0      -1.0       0.0          0.06         42
    611       48.61        5       3       28.7          8.0       9.0      -3.0          0.97         36
    612       48.68        9       1       62.4          0.0       0.0       0.0          0.35         33
    613       48.70        8       1       51.7          0.0       0.0       0.0          0.00         34
    614       48.73        4       1       65.6          0.0       0.0       0.0          0.61         11
    615       48.77        5       1       73.1          0.0       0.0       0.0          0.78         18
    616       48.81        2       1       26.9          0.0       0.0       0.0          0.44         62
    617       48.83        9       1       67.1          0.0       0.0       0.0          0.24         36
    618       49.01        6       8       54.4          0.0       0.0       0.0          0.87         41
    619       49.04        6       8       58.3          0.0       0.0       0.0          0.65         32
    620       49.06        1       2        0.0          0.0       0.0       0.0          1.47         54
    621       49.13       10       1       52.4          0.0       0.0       0.0          0.20         62
    622       49.14        2       1       18.2          0.0       0.0       0.0          0.70         46
    623       49.19        7       1       41.7          0.0       0.0       0.0          0.00         59
    624       49.23        5       1       77.1         19.0     -15.0       8.0          1.40         35
    625       49.24        2       1       26.4          0.0       0.0       0.0          0.67         45
    626       49.27        1       9        0.0          0.0       0.0       0.0          1.93         20
    627       49.31        7       2       27.7          0.0       0.0       0.0          0.00         26
    628       49.52        9       1       63.2          0.0       0.0       0.0          0.09          7
    629       49.53        6       1       69.4          0.0       0.0       0.0          1.31         61
    630       49.54        5       1       44.1        -25.0     -12.0     -10.0          0.42         60
    631       49.66        1       8        0.0          0.0       0.0       0.0          1.36         61
    632       50.02        5       3       29.4        -11.0      -7.0       4.0          0.12         23
    633       50.04        5       3       50.2         -7.0      -5.0      -3.0          0.34         60
    634       50.07        6       4       33.9          0.0       0.0       0.0          0.32         34
    635       50.32        6       8       73.9          0.0       0.0       0.0          0.08         27
    636       50.48        1       9        0.0          0.0       0.0       0.0          0.79         60
    637       50.51        9       1       54.9          0.0       0.0       0.0          0.23         28
    638       50.52        9       1       50.6          0.0       0.0       0.0          0.42          0
    639       50.53        6       8       50.9          0.0       0.0       0.0          0.76         43
    640       50.67        1       7        0.0          0.0       0.0       0.0          2.04         16
    641       50.68        1       6        0.0          0.0       0.0       0.0          2.22         38
    642       50.85        5       2       31.5         41.0     -23.0      17.0          0.15         11
    643       50.94        4       2       46.6          0.0       0.0       0.0          0.33         32
    644       51.02       10       1       48.6          0.0       0.0       0.0          0.08         30
    645       51.04        5       1       52.3        -32.0      13.0     -13.0          1.06         14
    646       51.07       10       1       59.4          0.0       0.0       0.0          0.05         60
    647       51.11        5       1       54.5          0.0       0.0       0.0          1.30         46
    648       51.13        1       8        0.0          0.0       0.0       0.0          2.37         15
    649       51.19       11       1       48.9          0.0       0.0       0.0          0.40         36
    650       51.48        1       2        0.0          0.0       0.0       0.0          3.41         51

JW= 27    A=   61.79    NA=   741    Q(I)=0.11/0.05/0.05/0.06/0.10/0.24/0.04/0.04/0.13/0.07/0.06/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
